,event_name,event_date,details,wad,wwcd,wlcd,wswd,wkowd,wrd,wlrd,wtsd,wssd,wsdd,wspd,wcpd,wgpd,wttdd,wstdd,wtddd,wssubd,wspassd,wssweepd,winner_lable,finghter1wins,fighter2wins,winner,looser,fighter1,fighter2,fighter_name,result,end_round,finish_method,fighter1_str,fighter2_str,fighter1_td,fighter2_td,fighter1_sub,fighter2_sub,fighter1_pass,fighter2_pass
2386,UFC 198 Werdum vs. Miocic,2016-05-14 00:00:00,Live on Pay-Per-View,2,-6,-3,4,-2,4,4,504,279,0,0.17,-0.12,0,-4,-1,-0.23,2,9,0,1,1,0,Renato Moicano,Zubaira Tukhugov,Renato Moicano,Zubaira Tukhugov,Renato Moicano,Win,R3,Decision - Split,44,29,0,3,0,0,1,0
1452,UFC Fight Night Gustafsson vs Teixeira,2017-05-28 00:00:00,Live on TSN 5,11,4,5,4,0,3,3,74,86,0.02,-0.22,0.21,0.15,55,19,0.24,2,6,0,2,0,1,Joaquim Silva,Reza Madadi,Reza Madadi,Joaquim Silva,Joaquim Silva,Win,R3,Decision - Split,26,40,5,0,0,1,2,3
5933,UFC® Live,2012-04-14 00:00:00,Gustafsson vs. Silva,6,14,6,4,2,72,42,365,163,0.4,-0.23,0.1,0.15,54,19,0.39,3,9,0,1,1,0,Reza Madadi,Yoislandy Izquierdo,Reza Madadi,Yoislandy Izquierdo,Yoislandy Izquierdo,Loss,R2,Submission,1,36,3,0,1,0,3,0
5201,UFC Sweden 2013 Live from Stockholm,2013-04-06 00:00:00,Mousasi vs. Latifi,8,-6,-7,4,-5,-1,1,-2078,-757,0.09,-0.24,0.21,0.15,36,10,0.11,2,9,-3,1,1,0,Reza Madadi,Michael Johnson,Reza Madadi,Michael Johnson,Michael Johnson,Loss,R3,Submission,34,20,4,0,2,0,4,0
3235,UFC Fight Night Boetsch vs. Henderson,2015-06-06 00:00:00,TSN 5,4,-11,-4,2,-2,-5,-43,-408,-181,0.16,-0.07,0,0.11,-6,0,0.32,-1,-2,-2,2,0,1,Jake Collier,Ricardo Abreu,Ricardo Abreu,Jake Collier,Jake Collier,Win,R3,Decision - Split,47,67,3,0,0,0,1,0
6658,UFC® 128,2011-03-19 00:00:00,SHOGUN vs JONES,-2,-27,-14,-3,-10,0,-41,-414,-138,0,-0.13,-0.05,0.18,37,14,-0.39,-4,4,-4,2,0,1,Mike Pyle,Ricardo Almeida,Ricardo Almeida,Mike Pyle,Ricardo Almeida,Loss,R3,Decision - Unanimous,48,36,1,1,0,1,0,0
7368,UFC® 111,2010-03-27 00:00:00,ST-PIERRE vs HARDY,4,-23,-16,1,-18,-1,-43,-1058,-574,0.05,-0.11,-0.12,0.23,34,9,-0.33,-13,6,-4,1,1,0,Ricardo Almeida,Matt Brown,Ricardo Almeida,Matt Brown,Ricardo Almeida,Win,R2,Submission,15,6,5,0,1,0,3,0
7748,UFC® 101,2009-08-08 00:00:00,DECLARATION,5,0,0,1,-3,74,0,-108,-8,0.06,0.13,-0.34,0.21,76,27,-0.26,-6,14,-4,1,1,0,Ricardo Almeida,Kendall Grove,Ricardo Almeida,Kendall Grove,Kendall Grove,Loss,R3,Decision - Unanimous,38,25,6,0,0,2,2,0
6083,UFC® RIO,2012-01-14 00:00:00,Aldo vs. Mendes,-5,-27,-14,-7,-10,-74,-41,-746,-298,-0.21,-0.21,0.24,-0.03,-31,-15,-0.1,-15,-18,-4,2,0,1,Mike Pyle,Ricardo Funch,Ricardo Funch,Mike Pyle,Ricardo Funch,Loss,R1,KO/TKO,2,11,0,0,0,0,0,0
1204,UFC 214 Cormier vs Jones 2,2017-07-29 00:00:00,Live on Pay-Per-View,10,-2,1,4,4,0,0,256,217,0.07,-0.13,0.21,-0.03,37,11,0,2,12,4,1,1,0,Ricardo Lamas,Jason Knight,Ricardo Lamas,Jason Knight,Jason Knight,Loss,R1,KO/TKO,42,8,1,0,0,0,2,0
374,UFC 225 Whittaker vs Romero 2,2018-06-09 00:00:00,Live on Pay-Per-View,9,5,6,4,2,1,-1,813,348,-0.03,0.27,0.1,-0.37,37,4,-0.53,13,-12,6,2,0,1,Mirsad Bektic,Ricardo Lamas,Ricardo Lamas,Mirsad Bektic,Mirsad Bektic,Win,R3,Decision - Split,34,31,0,2,2,0,0,1
802,UFC Fight Night Lawler vs Dos Anjos,2017-12-16 00:00:00,Live on CTV TWO,3,5,5,6,4,1,0,515,278,-0.05,-0.12,0.08,0.03,52,12,-0.03,14,13,7,2,0,1,Josh Emmett,Ricardo Lamas,Ricardo Lamas,Josh Emmett,Josh Emmett,Win,R1,KO/TKO,17,10,0,0,0,0,0,0
2812,UFC Fight Night Brown vs Gastelum,2015-11-21 00:00:00,TSN1,0,-12,-4,4,-1,-1,-1,-1332,-390,0.01,0.05,0.21,-0.15,-84,-10,-0.04,-3,-26,4,1,1,0,Ricardo Lamas,Diego Sanchez,Ricardo Lamas,Diego Sanchez,Ricardo Lamas,Win,R3,Decision - Unanimous,57,30,3,1,0,0,0,0
3737,UFC 180 Werdum vs. Hunt,2014-11-15 00:00:00,Live on Pay-Per-View,5,1,-2,2,4,5,1,-501,-252,0,0.1,0.02,-0.12,-49,-25,-0.36,3,-15,4,1,1,0,Ricardo Lamas,Dennis Bermudez,Ricardo Lamas,Dennis Bermudez,Dennis Bermudez,Loss,R1,Submission,14,8,0,0,1,0,1,0
4150,UFC Fight Night Swanson vs. Stephens,2014-06-28 00:00:00,Sportsnet 360,2,-5,1,6,6,2,-1,663,306,0.04,-0.16,0.21,0.04,18,1,-0.3,11,0,7,1,1,0,Ricardo Lamas,Hacran Dias,Ricardo Lamas,Hacran Dias,Hacran Dias,Loss,R3,Decision - Unanimous,33,31,2,2,1,0,2,0
7584,WEC 44,2009-11-18 00:00:00,Brown vs. Aldo,4,-7,-1,2,2,-2,-1,18,-26,-0.03,-0.25,0.21,0.15,14,11,0.01,9,7,4,1,1,0,Ricardo Lamas,James Krause,Ricardo Lamas,James Krause,Ricardo Lamas,Win,R3,Decision - Unanimous,33,34,4,1,0,0,4,0
6825,WEC 53,2010-12-16 00:00:00,Henderson vs. Pettis,-2,-17,-3,2,-2,0,-1,201,72,0.1,0.01,0.21,-0.13,42,4,-0.13,5,-23,6,2,0,1,Iuri Alcantara,Ricardo Lamas,Ricardo Lamas,Iuri Alcantara,Ricardo Lamas,Loss,R1,KO/TKO,7,11,0,0,0,0,0,0
1948,UFC Fight Night Dos Anjos vs Ferguson,2016-11-05 00:00:00,Live on TSN 5,7,-6,-1,-16,6,-3,-2,364,110,0.05,0.07,-0.02,-0.05,2,-7,-0.13,-12,-13,4,1,1,0,Ricardo Lamas,Charles Oliveira,Ricardo Lamas,Charles Oliveira,Charles Oliveira,Loss,R2,Submission,11,13,1,2,1,2,2,1
186,UFC 227 Dillashaw vs Garbrandt 2,2018-08-04 00:00:00,Live on Pay-Per-View,-8,-2,-7,-4,2,0,1,-113,-47,0,0.23,0,-0.32,-10,-8,-0.02,-5,-28,-5,1,1,0,Ricardo Ramos,Kyung Ho Kang,Ricardo Ramos,Kyung Ho Kang,Kyung Ho Kang,Loss,R3,Decision - Split,54,65,1,1,1,0,0,1
6866,The Ultimate Fighter® 12,2010-12-04 00:00:00,Team GSP vs Team Koscheck Finale,4,-22,-5,0,0,-7,0,-50,2,0.03,-0.05,-0.35,0.32,-35,-11,0.32,0,-6,1,2,0,1,David Branch,Rich Attonito,Rich Attonito,David Branch,Rich Attonito,Loss,R3,Decision - Unanimous,6,16,0,4,0,0,0,7
6142,UFC® 140,2011-12-10 00:00:00,Jones vs. Machida,7,0,0,0,0,74,0,137,66,0.03,0.09,-0.26,0.08,0,0,0.35,0,3,1,2,0,1,Jake Hecht,Rich Attonito,Rich Attonito,Jake Hecht,Jake Hecht,Win,R2,KO/TKO,17,33,1,0,0,0,2,0
7050,UFC® Fight Night™,2010-09-15 00:00:00,:MARQUARDT vs PALHARES,6,-21,-9,-2,0,-2,-43,-1082,-518,0.01,-0.22,-0.12,0.25,-97,-33,-0.02,-7,-33,0,1,1,0,Rich Attonito,Rafael Natal,Rich Attonito,Rafael Natal,Rich Attonito,Win,R3,Decision - Unanimous,25,28,0,2,0,0,0,1
8610,UFC® 72,2007-06-16 00:00:00,VICTORY,7,-34,-12,6,10,1,-41,692,353,0.01,0.15,0.04,-0.19,-50,-19,-0.21,-7,-46,3,1,1,0,Rich Franklin,Yushin Okami,Rich Franklin,Yushin Okami,Rich Franklin,Win,R3,Decision - Unanimous,36,17,1,1,0,3,1,2
5501,UFC® Macao,2012-11-10 00:00:00,Franklin vs. Le,-2,0,0,6,8,76,0,1650,723,-0.04,-0.23,0.18,0.13,19,12,-0.26,2,20,3,2,0,1,Cung Le,Rich Franklin,Rich Franklin,Cung Le,Rich Franklin,Loss,R1,KO/TKO,12,8,0,0,0,0,0,0
8699,UFC® 68,2007-03-03 00:00:00,THE UPRISING,1,0,0,-2,12,76,0,1724,726,0.16,0.52,-0.29,-0.22,-27,6,0.28,-9,8,-1,1,1,0,Rich Franklin,Jason MacDonald,Rich Franklin,Jason MacDonald,Jason MacDonald,Loss,R2,KO/TKO,49,16,1,1,0,0,4,0
8166,UFC® 88,2008-09-06 00:00:00,BREAKTHROUGH,2,0,0,6,8,76,0,624,285,0.02,0.02,0.18,-0.09,-69,-17,-0.29,2,10,3,1,1,0,Rich Franklin,Matt Hamill,Rich Franklin,Matt Hamill,Matt Hamill,Loss,R3,KO/TKO,71,13,0,1,0,0,0,0
3540,UFC 183 Silva vs. Diaz,2015-01-31 00:00:00,Live on Pay-Per-View,-1,0,0,-2,0,-6,0,-423,-170,0.17,-0.02,0.15,-0.13,-13,-13,0.18,-6,-11,1,2,0,1,Ildemar Alcantara,Richardson Moreira,Richardson Moreira,Ildemar Alcantara,Richardson Moreira,Loss,R3,Decision - Split,15,21,0,0,0,0,0,1
1654,"UFC 208 Brooklyn, NY",2017-02-11 00:00:00,Live on Pay-Per-View,-5,21,5,0,0,-2,1,270,151,-0.01,-0.19,-0.09,0.32,4,-2,0.21,-2,0,-2,1,1,0,Rick Glenn,Phillipe Nover,Rick Glenn,Phillipe Nover,Phillipe Nover,Loss,R3,Decision - Split,52,50,0,0,0,0,0,0
183,UFC 227 Dillashaw vs Garbrandt 2,2018-08-04 00:00:00,Live on Pay-Per-View,-26,4,1,0,1,-6,38,62,17,0.08,0.23,-0.18,0,25,7,-0.03,1,6,1,1,1,0,Ricky Simon,Montel Jackson,Ricky Simon,Montel Jackson,Ricky Simon,Win,R3,Decision - Unanimous,25,42,7,2,0,0,4,0
1157,Tuesday Night Contender Series Live on UFC FIGHT PASS,2017-08-08 00:00:00,Las Vegas,0,4,-2,0,2,69,38,156,59,0.68,0.78,0.2,0,27,9,0.64,1,6,1,1,1,0,Ricky Simon,Donavon Frelow,Ricky Simon,Donavon Frelow,Donavon Frelow,Loss,R3,Decision - Split,48,36,14,1,0,0,6,0
5993,UFC® 144,2012-02-25 00:00:00,Edgar vs. Henderson,5,0,0,-2,-3,-75,0,-203,17,0.09,0.02,0,0,16,9,-0.11,-4,-1,0,1,1,0,Riki Fukuda,Steve Cantwell,Riki Fukuda,Steve Cantwell,Steve Cantwell,Loss,R3,Decision - Unanimous,124,47,3,1,0,1,1,0
5510,UFC® Macao,2012-11-10 00:00:00,Franklin vs. Le,1,0,0,0,0,0,0,631,305,0.26,-0.02,-0.02,0,25,11,0.41,-1,-2,-2,1,1,0,Riki Fukuda,Tom DeBlass,Riki Fukuda,Tom DeBlass,Tom DeBlass,Loss,R3,Decision - Unanimous,85,44,3,0,0,0,1,0
5240,UFC,2013-03-02 00:00:00,Japan 2013,7,-17,-6,0,-4,-74,-43,-947,-346,0.08,-0.01,0.02,0,-30,-3,-0.08,0,-4,-2,2,0,1,Brad Tavares,Riki Fukuda,Riki Fukuda,Brad Tavares,Brad Tavares,Win,R3,Decision - Unanimous,69,116,1,0,0,0,0,0
6230,UFC® 138,2011-11-05 00:00:00,LEBEN vs. MUNOZ,-32,0,0,-1,0,0,0,63,55,0.14,0.23,-0.33,0.01,-13,-6,-0.73,8,-6,1,2,0,1,Phil De Fries,Rob Broughton,Rob Broughton,Phil De Fries,Phil De Fries,Win,R3,Decision - Unanimous,29,14,0,3,2,0,2,10
1831,The Ultimate Fighter A Tournament of Champions Finale,2016-12-03 00:00:00,Live on TSN 2,3,4,0,2,8,1,0,350,152,0,-0.09,0.02,0,13,4,-0.3,2,1,0,1,1,0,Rob Font,Matt Schnell,Rob Font,Matt Schnell,Rob Font,Win,R1,KO/TKO,26,14,1,0,1,0,1,0
2652,UFC Fight Night Dillashaw vs. Cruz,2016-01-17 00:00:00,TSN 5,-1,15,4,2,8,-2,-2,539,232,0.1,-0.01,-0.06,0,16,4,-0.25,4,3,0,1,1,0,Rob Font,Joey Gomez,Rob Font,Joey Gomez,Rob Font,Win,R2,KO/TKO,52,15,1,1,0,0,0,0
667,UFC 221 Romero vs Rockhold,2018-02-10 00:00:00,Live on Pay-Per-View,-3,-4,2,0,-4,0,1,-344,-195,-0.32,-0.18,0.21,0,17,5,-0.85,-1,-1,0,2,0,1,Israel Adesanya,Rob Wilkinson,Rob Wilkinson,Israel Adesanya,Israel Adesanya,Win,R2,KO/TKO,22,52,3,0,0,0,1,0
9333,UFC® 45,2003-11-21 00:00:00,Revolution,-8,28,12,-9,15,74,39,199,101,0.02,-0.04,0.03,0,1,5,0.14,-37,-9,-7,1,1,0,Robbie Lawler,Chris Lytle,Robbie Lawler,Chris Lytle,Chris Lytle,Loss,R3,Decision - Unanimous,30,37,3,1,0,1,2,0
2681,UFC 195 Lawler vs Condit,2016-01-02 00:00:00,Live on Pay-Per-View,2,-2,0,-4,8,-1,-5,-140,93,0.02,-0.07,0.12,-0.15,3,6,0.31,-19,-31,-4,1,1,0,Robbie Lawler,Carlos Condit,Robbie Lawler,Carlos Condit,Robbie Lawler,Title,R5,Decision - Split,92,176,0,0,0,0,0,0
800,UFC Fight Night Lawler vs Dos Anjos,2017-12-16 00:00:00,Live on CTV TWO,2,0,2,-6,9,4,1,-486,-200,-0.04,0,0.05,-0.15,-90,-29,0.04,-14,-28,2,2,0,1,Rafael Dos Anjos,Robbie Lawler,Robbie Lawler,Rafael Dos Anjos,Robbie Lawler,Loss,R5,Decision - Unanimous,86,172,0,2,0,0,0,1
2184,UFC 201 Lawler vs. Woodley,2016-07-30 00:00:00,Live on Pay-Per-View,0,9,9,-5,6,0,-3,1259,570,-0.02,0.18,0.01,-0.29,9,11,-0.26,-3,8,3,2,0,1,Tyron Woodley,Robbie Lawler,Robbie Lawler,Tyron Woodley,Tyron Woodley,Title,R1,KO/TKO,3,8,0,0,0,0,0,0
6106,STRIKEFORCE,2012-01-07 00:00:00,Rockhold vs. Jardine,4,28,12,0,12,74,39,2022,931,-0.19,0.12,-0.05,-0.17,10,10,-0.31,0,10,3,1,1,0,Robbie Lawler,Adlan Amagov,Robbie Lawler,Adlan Amagov,Robbie Lawler,Win,R1,KO/TKO,6,1,0,2,0,0,0,1
3139,UFC 189 Mendes vs. McGregor,2015-07-11 00:00:00,Live on Pay-Per-View,7,28,12,-2,11,-2,-2,577,317,-0.02,-0.09,0.23,-0.15,-23,-5,-0.2,-5,-3,2,1,1,0,Robbie Lawler,Rory MacDonald,Robbie Lawler,Rory MacDonald,Robbie Lawler,Title,R5,KO/TKO,70,86,0,0,0,0,0,0
5673,STRIKEFORCE 2,2012-07-14 00:00:00,Rockhold vs. Kennedy,4,28,12,0,10,2,-2,1271,593,-0.04,-0.08,0.04,0,17,15,-0.1,0,9,1,2,0,1,Lorenz Larkin,Robbie Lawler,Robbie Lawler,Lorenz Larkin,Robbie Lawler,Loss,R3,Decision - Unanimous,24,50,0,1,0,1,0,0
4049,UFC Fight Night Lawler vs. Brown,2014-07-26 00:00:00,Sportsnet 360,-1,5,-4,-3,-1,-1,-4,611,155,0.04,0.11,-0.04,-0.17,-29,-7,0.05,-24,-5,-1,1,1,0,Robbie Lawler,Matt Brown,Robbie Lawler,Matt Brown,Robbie Lawler,Win,R5,Decision - Unanimous,80,82,2,2,0,0,2,0
4277,UFC 173 Barao vs. Dillashaw,2014-05-24 00:00:00,Live on Pay-Per-View,3,-3,-3,-2,7,3,0,1087,567,-0.01,0.05,0.03,-0.18,-27,-7,-0.17,-4,5,0,1,1,0,Robbie Lawler,Jake Ellenberger,Robbie Lawler,Jake Ellenberger,Jake Ellenberger,Loss,R3,KO/TKO,68,29,0,2,0,0,0,0
1203,UFC 214 Cormier vs Jones 2,2017-07-29 00:00:00,Live on Pay-Per-View,1,-6,1,-16,-1,1,-1,-1038,-546,0.06,-0.14,0.23,0,-71,-16,-0.03,-36,-31,-1,1,1,0,Robbie Lawler,Donald Cerrone,Robbie Lawler,Donald Cerrone,Robbie Lawler,Win,R3,Decision - Unanimous,77,82,0,1,0,0,0,2
2437,UFC 197 Jones vs. Saint Preux,2016-04-23 00:00:00,Live on Pay-Per-View,-8,0,-5,-2,8,-3,0,531,118,0.03,0.16,-0.12,-0.22,-98,-32,0.07,-7,-28,-1,1,1,0,Robert Whittaker,Rafael Natal,Robert Whittaker,Rafael Natal,Robert Whittaker,Win,R3,Decision - Unanimous,89,62,0,0,0,0,0,0
369,UFC 225 Whittaker vs Romero 2,2018-06-09 00:00:00,Live on Pay-Per-View,-14,8,1,0,-4,0,1,922,272,-0.02,0.15,-0.14,-0.2,-49,-16,0.06,0,4,0,1,1,0,Robert Whittaker,Yoel Romero,Robert Whittaker,Yoel Romero,Yoel Romero,Loss,R5,Decision - Split,128,111,0,3,0,0,0,0
1852,UFC Fight Night Whittaker vs Brunson,2016-11-26 00:00:00,Live on TSN 5,-7,3,-2,-3,-2,-4,0,1292,515,0.1,0.26,-0.22,-0.22,-47,-9,-0.16,-3,-4,0,1,1,0,Robert Whittaker,Derek Brunson,Robert Whittaker,Derek Brunson,Derek Brunson,Loss,R1,KO/TKO,33,19,0,0,0,0,0,0
3777,UFC Fight Night Rockhold vs. Bisping,2014-11-07 00:00:00,UFC FIGHT PASS,-4,21,4,0,8,-4,43,1322,526,0.04,0.05,0,-0.14,-7,-1,0.24,0,4,-2,1,1,0,Robert Whittaker,Clint Hester,Robert Whittaker,Clint Hester,Robert Whittaker,Win,R2,KO/TKO,49,28,1,0,0,0,2,0
5446,UFC on FX,2012-12-14 00:00:00,Sotiropoulos vs. Pearson,-2,9,-2,-4,10,-3,-1,1114,447,0.04,0,-0.14,0,-6,2,0.2,-4,7,-1,1,1,0,Robert Whittaker,Bradley Scott,Robert Whittaker,Bradley Scott,Robert Whittaker,Title,R3,Decision - Unanimous,83,55,0,1,0,0,0,1
4477,UFC 170 Rousey vs. McMann,2014-02-22 00:00:00,Live on Pay-Per-View,-8,7,1,0,0,-2,2,414,145,0,-0.05,0,0,-4,-1,0.06,0,5,-1,2,0,1,Stephen Thompson,Robert Whittaker,Robert Whittaker,Stephen Thompson,Robert Whittaker,Loss,R1,KO/TKO,19,38,0,0,0,0,0,0
629,UFC Fight Night Cerrone vs Medeiros,2018-02-18 00:00:00,Live on TSN 2,5,-3,-2,2,-2,-2,-2,-531,-169,-0.18,-0.54,0,0.65,4,3,-0.02,0,-3,-1,1,1,0,Roberto Sanchez,Joby Sanchez,Roberto Sanchez,Joby Sanchez,Roberto Sanchez,Win,R1,Submission,2,1,3,0,1,0,2,0
138,UFC 228 Woodley vs. Till,2018-09-08 00:00:00,Live on Pay-Per-View,7,-6,0,2,0,4,1,-194,-92,-0.17,-0.1,-0.18,0.23,-20,-11,-0.19,-1,-1,0,2,0,1,Jarred Brooks,Roberto Sanchez,Roberto Sanchez,Jarred Brooks,Roberto Sanchez,Loss,R3,Decision - Split,16,24,1,2,0,1,0,1
4514,UFC Fight Night Live on Sportsnet 360,2014-02-15 00:00:00,Machida vs. Mousasi,0,0,0,2,0,-3,0,613,182,-0.03,0.31,-0.35,0,-14,-2,0.05,0,-3,-1,1,1,0,Rodrigo Damm,Ivan Jorge,Rodrigo Damm,Ivan Jorge,Rodrigo Damm,Win,R3,Decision - Unanimous,68,63,1,0,1,1,0,0
4227,UFC Fight Night Miocic vs. Maldonado,2014-05-31 00:00:00,UFC Fight Pass,5,-20,-2,2,-2,1,-39,138,-50,0.02,0.14,-0.12,0,10,-1,-0.09,1,-2,0,2,0,1,Rashid Magomedov,Rodrigo Damm,Rodrigo Damm,Rashid Magomedov,Rashid Magomedov,Win,R3,Decision - Unanimous,37,63,0,0,0,0,0,0
5056,UFC on FUEL TV 10 Live from Brazil,2013-06-08 00:00:00,Nogueira vs. Werdum,1,-19,-9,2,0,4,-40,73,-2,0.04,0.12,0,0,-3,-6,0.19,2,-6,0,1,1,0,Rodrigo Damm,Mizuto Hirota,Rodrigo Damm,Mizuto Hirota,Rodrigo Damm,Win,R3,Decision - Split,76,102,2,0,0,0,0,0
5035,UFC 161 Live from Winnipeg,2013-06-15 00:00:00,Evans vs. Henderson,0,0,0,4,-2,2,0,-150,-43,-0.12,0.03,0.13,-0.13,31,10,0.06,4,15,-2,1,1,0,Roland Delorme,Edwin Figueroa,Roland Delorme,Edwin Figueroa,Edwin Figueroa,Loss,R3,Decision - Unanimous,22,42,6,0,2,2,11,2
4827,UFC 165 Live on Pay-Per-View,2013-09-21 00:00:00,Jones vs. Gustafsson,4,-14,-11,0,0,-2,-41,-1531,-770,-0.24,-0.2,0.13,0.21,20,2,-0.17,-6,-1,-7,2,0,1,Alex Caceres,Roland Delorme,Roland Delorme,Alex Caceres,Alex Caceres,Win,R3,Decision - Split,47,106,1,0,1,0,3,1
3976,UFC Fight Night Bisping vs. Le,2014-08-23 00:00:00,UFC FIGHT PASS,5,-20,-5,-4,0,0,-42,14,18,-0.1,-0.05,0.13,0.01,2,-2,0.05,2,0,0,2,0,1,Ulka Sasaki,Roland Delorme,Roland Delorme,Ulka Sasaki,Ulka Sasaki,Win,R1,Submission,1,5,0,0,0,1,0,1
6174,The Ultimate Fighter Finale,2011-12-03 00:00:00,Team Miller vs. Team Bisping,4,0,0,4,0,71,0,216,96,0.08,-0.13,0,0.21,23,10,-0.12,7,15,2,1,1,0,Roland Delorme,Josh Ferguson,Roland Delorme,Josh Ferguson,Roland Delorme,Win,R3,Submission,36,34,2,0,2,0,2,3
5878,UFC®,2012-05-05 00:00:00,Diaz vs. Milller,-1,0,0,4,-2,71,0,273,115,0.03,0.22,-0.36,0.21,31,10,-0.37,7,20,3,1,1,0,Roland Delorme,Nick Denis,Roland Delorme,Nick Denis,Nick Denis,Loss,R1,Submission,26,24,1,1,2,0,1,0
354,UFC Fight Night Cowboy vs Edwards,2018-06-23 00:00:00,Live on Fight Network,2,-2,2,0,-2,-3,-3,105,29,-0.01,-0.08,0.03,0,-1,-1,0.04,0,0,1,2,0,1,Shane Young,Rolando Dy,Rolando Dy,Shane Young,Shane Young,Win,R2,KO/TKO,57,104,0,1,0,0,0,1
1193,Tuesday Night Contender Series Live on UFC FIGHT PASS,2017-08-01 00:00:00,Las Vegas,2,-1,1,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Carlos Candelario,Ronaldo Candido,Ronaldo Candido,Carlos Candelario,Ronaldo Candido,Loss,R3,Decision - Unanimous,25,58,8,0,5,0,5,0
4512,UFC Fight Night Live on Sportsnet 360,2014-02-15 00:00:00,Machida vs. Mousasi,1,26,6,13,10,-6,41,62,98,0.05,0.03,-0.05,0.02,11,0,-0.19,3,1,0,1,1,0,Ronaldo Souza,Francis Carmont,Ronaldo Souza,Francis Carmont,Francis Carmont,Loss,R3,Decision - Unanimous,16,19,2,0,3,0,3,0
2738,UFC 194 Aldo vs McGregor,2015-12-12 00:00:00,Live on Pay-Per-View,-3,13,3,17,-4,-1,-1,-374,-180,0.01,-0.12,0.01,0.1,-12,-7,-0.24,8,21,2,2,0,1,Yoel Romero,Ronaldo Souza,Ronaldo Souza,Yoel Romero,Ronaldo Souza,Loss,R3,Decision - Split,30,46,1,0,0,0,2,0
5612,STRIKEFORCE on Showtime 3,2012-08-18 00:00:00,Rousey vs. Kaufman,4,8,0,14,-2,-5,-2,-4,63,0.13,-0.01,-0.07,0.08,-10,0,-0.46,5,13,2,1,1,0,Ronaldo Souza,Derek Brunson,Ronaldo Souza,Derek Brunson,Ronaldo Souza,Win,R1,KO/TKO,5,0,0,0,0,0,0,0
3360,UFC Fight Night Machida vs. Rockhold,2015-04-18 00:00:00,CTV TWO,7,2,-7,15,8,-4,-1,-1175,-478,0.08,-0.27,-0.01,0.3,23,9,-0.04,1,20,1,1,1,0,Ronaldo Souza,Chris Camozzi,Ronaldo Souza,Chris Camozzi,Ronaldo Souza,Win,R1,Submission,6,7,1,0,1,0,1,0
700,UFC Fight Night Jacare vs Brunson 2,2018-01-27 00:00:00,Live on CTV TWO,4,8,0,14,-2,-5,-2,-4,63,0.13,-0.01,-0.07,0.08,-10,0,-0.46,5,13,2,1,1,0,Ronaldo Souza,Derek Brunson,Ronaldo Souza,Derek Brunson,Derek Brunson,Loss,R1,KO/TKO,9,8,0,0,0,0,0,0
486,UFC 224 Nunes vs Pennington,2018-05-12 00:00:00,Live on Pay-Per-View,11,10,3,13,4,1,2,-853,-315,0.03,-0.23,0.04,0.3,26,4,-0.09,6,11,-3,2,0,1,Kelvin Gastelum,Ronaldo Souza,Ronaldo Souza,Kelvin Gastelum,Kelvin Gastelum,Win,R3,Decision - Split,64,53,1,0,1,0,3,0
1525,UFC Fight Night Johnson vs Reis,2017-04-15 00:00:00,Live on CTV TWO & TSN 5,11,5,2,17,0,-1,-2,-1296,-452,0.03,-0.27,0.15,0.3,37,9,-0.3,8,17,2,2,0,1,Robert Whittaker,Ronaldo Souza,Ronaldo Souza,Robert Whittaker,Ronaldo Souza,Loss,R2,KO/TKO,9,55,1,0,0,0,1,0
3937,UFC Fight Night Jacare vs. Mousasi,2014-09-05 00:00:00,UFC FIGHT PASS,5,26,6,7,-11,-4,-1,-319,-143,-0.05,-0.1,0.04,0.07,27,4,-0.06,5,5,1,1,1,0,Ronaldo Souza,Gegard Mousasi,Ronaldo Souza,Gegard Mousasi,Gegard Mousasi,Loss,R3,Submission,32,26,4,0,1,0,7,0
5100,UFC on FX 8 Live from Brazil,2013-05-18 00:00:00,Belfort vs. Rockhold,7,2,-7,15,8,-4,-1,-1175,-478,0.08,-0.27,-0.01,0.3,23,9,-0.04,1,20,1,1,1,0,Ronaldo Souza,Chris Camozzi,Ronaldo Souza,Chris Camozzi,Ronaldo Souza,Win,R1,Submission,8,4,1,0,1,0,4,0
1652,"UFC 208 Brooklyn, NY",2017-02-11 00:00:00,Live on Pay-Per-View,1,5,-6,17,-2,-2,-1,-551,-272,0.07,-0.06,-0.11,0.17,-15,-8,-0.04,-3,12,0,1,1,0,Ronaldo Souza,Tim Boetsch,Ronaldo Souza,Tim Boetsch,Ronaldo Souza,Win,R1,Submission,7,6,1,0,1,0,2,0
2385,UFC 198 Werdum vs. Miocic,2016-05-14 00:00:00,Live on Pay-Per-View,-3,0,-8,13,-12,-2,0,97,89,0.13,0.06,-0.07,0.01,40,10,0,3,23,1,1,1,0,Ronaldo Souza,Vitor Belfort,Ronaldo Souza,Vitor Belfort,Ronaldo Souza,Win,R1,KO/TKO,39,4,1,0,0,0,4,0
4487,UFC 170 Rousey vs. McMann,2014-02-22 00:00:00,Live on Pay-Per-View,-7,1,-3,7,4,2,1,-211,-58,-0.04,-0.07,0.19,-0.12,-23,-9,-0.17,2,-10,1,1,1,0,Ronda Rousey,Sara McMann,Ronda Rousey,Sara McMann,Ronda Rousey,Title,R1,KO/TKO,14,13,0,0,0,0,0,0
